CID,Syn
338,"Salicylic acid, Pharmaceutical Secondary Standard; Certified Reference Material"
338,1189678-81-6
338,34144-47-3
338,8052-31-1
338,"Benzoic acid, 2-hydroxy-, coupled with 4-amino-5-hydroxy-2,7-naphthalenedisulfonic acid, diazotized 2,2'-(1,2-ethenediyl)bis(5-aminobenzenesulfonic acid) and diazotized 4-nitrobenzenamine, disodium salt"
338,"Benzoic acid, 2-hydroxy-, coupled with 4-amino-5-hydroxy-2,7-naphthalenedisulfonic acid, diazotized 2,2'-(1,2-ethenediyl)bis[5-aminobenzenesulfonic acid] and diazotized 4-nitrobenzenamine, disodium salt"
338,"Benzoic acid, 2-hydroxy-, coupled with diazotized 3,3'-dimethoxy(1,1'-biphenyl)-4,4'-diamine and 5,5'-((5-hydroxy-1,3-phenylene)bis(oxy))bis(1,3-benzenediol), sodium salts"
338,"Benzoic acid, 2-hydroxy-, coupled with diazotized 3,3'-dimethoxy[1,1'-biphenyl]-4,4'-diamine and 5,5'-[(5-hydroxy-1,3-phenylene)bis(oxy)]bis[1,3-benzenediol], sodium salts"
338,"Benzoicacid,2-hydroxy-,coupledwith4-amino-5-hydroxy-2,7-naphthalenedisulfonicacid,diazotized2,2'- bis[5-aminobenzenesulfonicacid]anddiazotized4-nitrobenzenamine,disodiumsalt"
338,"Benzoicacid,2-hydroxy-,coupledwithdiazotized3,3'-dimethoxy[1,1'-biphenyl]-4,4'-diamineand5,5'-[ bis ]bis[1,3-benzenediol],sodiumsalts"
338,"Salicylic acid, meets analytical specification of Ph. Eur., BP, USP, 99.5-100.5% (calc. to the dried substance)"
339,(2-Aminoethyl)phosphonic acid
339,Ciliatine
339,2-aminoethylphosphonic acid
339,Phosphonoethylamine
339,2041-14-7
339,(2-aminoethyl)phosphonate
339,2-Aminoethylphosphonate
339,2-Aminoethanephosphonic acid
339,AMINOETHYLPHOSPHONIC ACID
339,(2-Aminoethane)phosphonic acid
339,beta-Aminoethylphosphonic acid
339,2-phosphonoethylamine
339,"Phosphonic acid, (2-aminoethyl)-"
339,2-AEP
339,UNII-AH00YJQ334
339,AC1Q6RQA
339,C2H8NO3P
339,NCIStruc1_001742
339,NCIStruc2_000126
339,aminoethyl phosphonic acid
339,2-aminoethyl phosphonic acid
339,ACMC-1CMF8
339,2-Aminoethylphosphonic Aci
339,bmse000309
339,AH00YJQ334
339,NSC133837
339,SCHEMBL80285
339,.beta.-Aminoethylphosphonic acid
339,CHEBI:15573
339,2-amino-ethyl-phosphonic acid
339,NChemBio.2007.9-comp10
339,QQVDJLLNRSOCEL-UHFFFAOYSA-N
339,268674_ALDRICH
339,AC1L190P
339,CID339
339,CHEMBL1321977
339,2-AMINOETHYLPHOSPHONICACID
339,CTK4E4151
339,EINECS 218-043-0
339,QQVDJLLNRSOCEL-UHFFFAOYSA-
339,DTXSID10174362
339,C2-H8-N-O3-P
339,NCGC00014327
339,NCI133837
339,"2-Aminoethylphosphonic acid, 99%"
339,KST-1A2616
339,2-Aminoethylphosphonic acid (A and B forms)
339,NSC 133837
339,NSC-133837
339,AMY31171
339,BCP29308
339,CPD-1106
339,KS-00000MU5
339,"Phosphonic acid,P-(2-aminoethyl)-"
339,0463AB
339,AR-1A2115
339,CCG-37767
339,MFCD00008182
339,ZINC55157330
339,NCI60_000746
339,AKOS003614640
339,CS-W006371
339,HY-W006371
339,MCULE-7710471805
339,VZ34526
339,NCGC00014327-02
339,NCGC00097436-01
339,AK113300
339,AN-50320
339,AS-59712
339,BP-30116
339,SC-98222
339,AJ-112613
339,DB-045209
339,ST2402183
339,TC-173008
339,"2-Aminoethylphosphonic acid, 99% - 1g 1g"
339,4CH-001825
339,FT-0633992
339,NS00014658
339,S3331
339,ST51038107
339,C03557
339,C73847
339,S-7855
339,618A162
339,Q421682
339,I04-8377
339,J-013293
339,20828-79-9
339,"InChI=1/C2H8NO3P/c3-1-2-7(4,5)6/h1-3H2,(H2,4,5,6)"
339,85618-16-2
339,P7I
340,3-methylcatechol
340,"3-methylbenzene-1,2-diol"
340,"2,3-dihydroxytoluene"
340,3-Methylpyrocatechol
340,Dihydroxytoluene
340,488-17-5
340,"2,3-Toluenediol"
340,"Catechol, 3-methyl-"
340,"Pyrocatechol, 3-methyl-"
340,Methylcatechol
340,"3-Methyl-1,2-benzenediol"
340,Methyl Catechol
340,"1,2-Benzenediol, 3-methyl-"
340,3-METHYL CATECHOL
340,"1,2-Dihydroxy-3-methylbenzene"
340,"3-Methyl-1,2-dihydroxybenzene"
340,"2, 3-Toluenediol"
340,UNII-0HUZ4Q9R8C
340,PubChem17861
340,"1, 3-methyl-"
340,3-Methylcatechol-[d3]
340,0HUZ4Q9R8C
340,"3-Methylcatechol, 98%"
340,2-Hydroxy-3-methylphenol
340,Dihydroxytoluene (Related)
340,ACMC-209ke4
340,bmse000334
340,CHEBI:18404
340,"1,2-Benzenediol, methyl-"
340,AC1Q79NQ
340,"3-METHYL-BENZENE-1,2-DIOL"
340,WLN: QR BQ C1
340,NSC 66523
340,SCHEMBL67369
340,"2,3-Dihydroxytoluene polymer"
340,CHEMBL1173328
340,"2,3-DHTOP"
340,KSC191O0F
340,EINECS 207-672-6
340,PGSWEKYNAOWQDF-UHFFFAOYSA-N
340,AC1L190S
340,C7H8O2
340,CID340
340,DTXSID9060071
340,SCHEMBL10526382
340,"1, 2-Dihydroxy-3-methylbenzene"
340,"3-Methyl-1, 2-dihydroxybenzene"
340,"3-methyl-1,2-dihydroxy benzene"
340,CTK0J1702
340,KS-00000NOE
340,BRN 0774602
340,HMS1789D12
340,C7-H8-O2
340,NSC66523
340,STR09012
340,AI3-61047
340,ANW-30698
340,AR-1F4072
340,BDBM50548725
340,c0125
340,MFCD00016435
340,NSC-66523
340,SBB055151
340,ZINC13512198
340,AKOS000121356
340,ACN-050440
340,CS-W013531
340,DB03454
340,HY-W012815
340,MCULE-5410704360
340,VZ35148
340,4CN-2507
340,AC-22587
340,AJ-63990
340,AK-76819
340,AM808211
340,AN-45254
340,SC-15269
340,DB-028549
340,LS-136442
340,RT-002271
340,ST2417803
340,TL8003275
340,FT-0612043
340,FT-0671610
340,M0184
340,NS00031826
340,ST50409862
340,X8309
340,"(S)-3-AMINO-5,5-DIMETHYLHEXANOICACID"
340,4-06-00-05860 (Beilstein Handbook Reference)
340,C02923
340,M-4309
340,A827610
340,C031136
340,I01-6633
340,W-106038
340,Q15303191
340,Z56347229
340,F0001-1277
340,"2,3-Dihydroxytoluene; 3-Methylbenzene-1,2-diol;3-Methylbenzene-1,2-diol"
340,28930-19-0
340,"InChI=1/C7H8O2/c1-5-3-2-4-6(8)7(5)9/h2-4,8-9H,1H"
340,MBD
340,1189946-33-5
341,Digallic acid
341,m-Digallic acid
341,digallate
341,m-Galloylgallic acid
341,Digallussaure
341,Gallic acid 3-monogallate
341,m-Galloyl gallic acid
341,3-Galloyl gallic acid
341,"Gallic acid, 3-gallate"
341,TANNIC ACID
341,536-08-3
341,AC1Q5UOI
341,UNII-404KO0584X
341,"DIGALLIC ACID, META"
341,CHEMBL366356
341,NCIOpen2_007819
341,SCHEMBL39415
341,CHEBI:30814
341,NSC 59263
341,AC1L190V
341,CID341
341,NSC59263
341,EINECS 208-624-7
341,DTXSID50871747
341,NSC-59263
341,404KO0584X
341,BCP32287
341,C14H10O9
341,ZINC3869510
341,BRN 2177723
341,AR-1F1469
341,BDBM50056937
341,C14-H10-O9
341,"5,6-Dihydroxy-3-carboxyphenyl ester of gallic acid"
341,"gallic acid 5,6-dihydroxy-3-carboxyphenyl ester"
341,FT-0666845
341,NS00043027
341,ST50985282
341,"3,4-Dihydroxy-5-((3,4,5-trihydroxybenzoyl)oxy)benzoic acid"
341,3-10-00-02086 (Beilstein Handbook Reference)
341,"3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxybenzoic acid"
341,"3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyloxy)benzoic acid"
341,C01572
341,"3,4-dihydroxy-5-[(3,4,5-trihydroxybenzoyl)oxy]benzoic acid"
341,C067648
341,Q4140499
341,"3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxy-benzoic acid"
341,"Benzoic acid,4-dihydroxy-5-[(3,4,5-trihydroxybenzoyl)oxy]-"
341,m-Digallic acid;Gallic acid 3-monogallate;m-Galloylgallic acid
341,"4,5-dihydroxy-3-(3,4,5-trihydroxyphenylcarbonyloxy)benzoic acid"
341,"Benzoic acid, 3,4-dihydroxy-5-((3,4,5-trihydroxybenzoyl)oxy)-"
341,"Benzoic acid, 3,4-dihydroxy-5-[(3,4,5-trihydroxybenzoyl)oxy]-"
341,"Benzoic acid, 3,4-dihydroxy-5-((3,4,5-trihydroxybenzoyl)oxy)- (9CI)"
341,31212-13-2
342,m-cresol
342,3-methylphenol
342,Metacresol
342,meta-cresol
342,"Phenol, 3-methyl-"
342,m-methylphenol
342,3-cresol
342,m-kresol
342,3-hydroxytoluene
342,m-oxytoluene
342,m-toluol
342,m-cresylic acid
342,m-Hydroxytoluene
342,1-hydroxy-3-methylbenzene
342,cresol
342,Bacticin
342,Gallex
342,108-39-4
342,Franklin Cresolis
342,meta cresol
342,m-cresylic
342,meta-cresylic acid
342,m-Cresole
342,3-methyl phenol
342,Tricresol
342,3methylphenol
342,Cresylic acid
342,"Cresol, m-isomer"
342,m-Kresol [German]
342,Rover's Dog Shampoo
342,3-methyl-phenol
342,"Cresol, m-"
342,m- cresol
342,m-?cresol
342,"Cresol, all isomers"
342,"Cresol, meta-"
342,Metacresol [USAN]
342,"Cresol,m-"
342,m-Cresol;
342,Caswell No. 261A
342,hydroxy-3-methylbenzene
342,"CRESOL, META"
342,m - cresol
342,"Methylphenol, 3-"
342,Metacresol (USP)
342,3-OH-benzyl
342,FEMA Number 2337
342,RCRA waste number U052
342,"Fenol, 3-metil-"
342,"Cresol, meta-isomer"
342,Crsol (mta-)
342,3-methyl-1-hydroxybenzene
342,1-Methyl-3-hydroxybenzene
342,Metacresol [USP:BAN]
342,UNII-GGO4Y809LO
342,"1,3-Cresol"
342,"3-cresol, sodium salt"
342,m-Cresol =99%
342,"m-Cresol, 99%"
342,"m-CRESOL, REAG"
342,CRL (CHRIS Code)
342,ACMC-1BYYH
342,CCRIS 645
342,3-METHYLCYCLOHEXANOL
342,AC1Q2NOE
342,AC1Q2QNU
342,M-CRESOL 1KG
342,FEMA No. 3530
342,GGO4Y809LO
342,DSSTox_CID_4200
342,bmse000350
342,HSDB 1815
342,M-CRESOL 2.5KG
342,NSC 8768
342,CHEMBL298312
342,M-CRESOL 250G
342,C7H8O
342,DSSTox_RID_77325
342,WLN: QR C1
342,DSSTox_GSID_24200
342,Metacresol (3-Methylphenol)
342,SCHEMBL10736
342,"m-Cresol, 99% 250g"
342,"Phenol, 3-methyl-, homopolymer"
342,CHEBI:17231
342,KSC174Q7L
342,"m-Cresol, analytical standard"
342,UN 2076 (Salt/Mix)
342,EINECS 203-577-9
342,"m-Cresol, >=98%, FG"
342,RLSSMJSEOOYNOY-UHFFFAOYSA-N
342,UN2076
342,AC1L190Y
342,CID342
342,SCHEMBL7410931
342,"3-cresol, calcium salt(1:2)"
342,DTXSID6024200
342,EPA Pesticide Chemical Code 022102
342,"m-Cresol, for synthesis, 99%"
342,"m-Cresol, reagent grade, 97%"
342,"Methylphenol, 3-; (m-Cresol)"
342,CTK0H4875
342,C7-H8-O
342,NSC8768
342,"m-Cresol, Ph.Eur., 99.5%"
342,ZINC897141
342,"3-Methylphenol, analytical standard"
342,KS-00000W6O
342,NSC-8768
342,AI3-00136
342,Tox21_201941
342,Tox21_302645
342,ANW-15937
342,AR-1J3894
342,BDBM50008548
342,c0282
342,c0401
342,c0412
342,LS-460
342,M-Cresol 98% for synthesis 500ml
342,MFCD00002302
342,NA2076
342,SBB060101
342,STL185666
342,AKOS000119006
342,"TOLUENE,3-HYDROXY  (META-CRESOL)"
342,ACN-032402
342,AM62795
342,AN-5905
342,CCG-230271
342,CS-O-05550
342,DB01776
342,MCULE-6836106503
342,RP18889
342,RTR-001950
342,TRA0058578
342,TRA0092327
342,Celcure Dry Mix (chemicals for wood preserving)
342,"m-Cresol, 99% - 100G 100g"
342,NCGC00159366-02
342,NCGC00159366-03
342,NCGC00159366-04
342,NCGC00159366-05
342,NCGC00159366-06
342,NCGC00256824-01
342,NCGC00259490-01
342,AC-14350
342,BC207588
342,BS-23591
342,CAS-108-39-4
342,CJ-04503
342,"m-Cresol, compd. With p-cresol (2:1)"
342,"m-Cresol, SAJ first grade, >=97.0%"
342,SC-22575
342,ZB015124
342,3-Methylphenol 100 microg/mL in Methanol
342,EC 203-577-9
342,"m-Cresol [UN2076] [Poison, Corrosive]"
342,TR-001950
342,FT-0628174
342,"m-Cresol [UN2076]  [Poison, Corrosive]"
342,NS00010658
342,ST51046341
342,3863-EP2270114A1
342,3863-EP2298750A1
342,C01467
342,D04951
342,28671-EP2314579A1
342,A801870
342,C042041
342,Q312240
342,I14-0236
342,J-002137
342,J-521679
342,STANDARD SV 3-METHYLPHENOL 108-39-4 1 ML
342,F0001-0167
342,Z955123620
342,UNII-3JYG22FD73 component RLSSMJSEOOYNOY-UHFFFAOYSA-N
342,UNII-GF3CGH8D7Z component RLSSMJSEOOYNOY-UHFFFAOYSA-N
342,591-23-1
342,CRS
342,"Metacresol, United States Pharmacopeia (USP) Reference Standard"
342,"InChI=1/C7H8O/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H"
342,15831-10-4
342,27289-33-4
342,1319-77-3
342,155174-22-4
342,1610-13-5
343,inositol cyclic phosphate
343,AC1Q6T8I
343,CHEMBL138542
343,CID343
343,SCHEMBL12311540
343,CTK8I7276
343,AC1L1911
343,AR-1J1725
343,"hexahydro-1,3,2-benzodioxaphosphol-2,4,5,6,7-pentol-2-oxid"
343,"2-hydroxy-2-oxo-3a,4,5,6,7,7a-hexahydrobenzo[d][1,3,2]dioxaphosphole-4,5,6,7-tetrol"
343,4681-22-5
344,CID344
344,SCHEMBL15533579
344,CTK7J8354
344,"3,4,5-trihydroxycyclohexane-1,2-dione"
344,AC1L1914
344,C04287
345,alpha-Methylaconitate
345,methylaconitic acid
345,ACMC-20lr6u
345,alpha-Methyl-cis-aconitate
345,CID345
345,SCHEMBL1333039
345,CTK2F4177
345,CTK2I1225
345,"2-Butene-1,2,3-tricarboxylic acid"
345,AC1L1917
345,C7-H8-O6
345,"but-2-ene-1,2,3-tricarboxylic acid"
345,"cis-2-Butene-1,2,3-tricarboxylic acid"
345,"2-Butene-1,2,3-tricarboxylicacid, (2Z)-"
345,6061-93-4
345,89856-34-8
346,arbutin
346,alpha-Arbutin
346,Uvasol
346,Ursin
346,Arbutoside
346,beta-Arbutin
346,p-Arbutin
346,.beta.-Arbutin
346,|A-arbutin
346,Hydroquinone glucose
346,4-Hydroxyphenyl hexopyranoside
346,AC1Q7CCC
346,Hydroquinone-beta-D-glucopyranoside
346,(c) paragraph sign-Arbutin
346,497-76-7
346,SCHEMBL36352
346,MLS006012040
346,CHEMBL79041
346,NSC4036
346,AC1L191A
346,AC1Q579L
346,CID346
346,p-Hydroxyphenyl .beta.-D-glucoside
346,SCHEMBL20468232
346,BJRNKVDFDLYUGJ-UHFFFAOYSA-N
346,Hydroquinone .beta.-D-glucopyranoside
346,HMS1648K06
346,HMS3655F18
346,Hydroquinone beta-D-glucopyranoside
346,BCP18027
346,BCP18147
346,NSC 4036
346,NSC-4036
346,Hydroquinone beta-D -glucopyranoside
346,AR-1G2864
346,BDBM50130191
346,MFCD00016915
346,MFCD09838262
346,p-Hydroxyphenyl .beta.-D-glucopyranoside
346,STL451054
346,4-Hydroxyphenyl-beta-D-glucopyranoside
346,AKOS001581355
346,AKOS021730279
346,".beta.-D-Glucopyranoside, 4-hydroxyphenyl"
346,4-hydroxyphenyl alpha-D-glucopyranoside
346,AC-8030
346,AN-8384
346,MCULE-7179561853
346,4-Hydroxyphenyl .beta.-D-glucopyranoside
346,4-Hydroxyphenyl-.beta.-D-glucopyranoside
346,AK-77730
346,AK168087
346,DA-35335
346,SC-27431
346,SMR001215811
346,SY051904
346,SY056800
346,84380-01-8
346,FT-0622464
346,FT-0649357
346,NS00004042
346,"2-(hydroxymethyl)-6-(4-hydroxyphenoxy)oxane-3,4,5-triol"
346,"2-(hydroxymethyl)-6-(4-hydroxyphenoxy)tetrahydropyran-3,4,5-triol"
346,"2-Hydroxymethyl-6-(4-hydroxy-phenoxy)-tetrahydro-pyran-3,4,5-triol"
346,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(4-hydroxyphenoxy)oxane-3,4,5-triol"
346,51856-76-9
346,Beta-Arbutin;Arbutoside; Arbutyne; BRN 0089673; CCRIS 9273; HSDB 7661; NSC 4036; Ursin;(c)micro-Arbutin
347,Salicoside
347,AC1L191D
347,CID347
347,SCHEMBL20516579
347,"2-(hydroxymethyl)-6-[3-(hydroxymethyl)phenoxy]oxane-3,4,5-triol"
348,arbutin 6-phosphate
348,AC1L191G
348,CID348
348,"[3,4,5-trihydroxy-6-(4-hydroxyphenoxy)oxan-2-yl]methyl dihydrogen phosphate"
349,a 3-dehydropyranose
349,AC1L191J
349,CID349
349,SCHEMBL8720653
349,"2,3,5-trihydroxy-6-(hydroxymethyl)oxan-4-one"
349,BMA
350,coenzyme B
350,AC1L191M
350,CID350
350,SCHEMBL16093888
350,7-mercaptoheptanoylthreonine phosphate
350,Q579645
350,3-phosphonooxy-2-(7-sulfanylheptanoylamino)butanoic acid
351,AC1L191P
351,CID351
351,Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide
351,3-phosphonooxy-2-[7-(2-sulfoethyldisulfanyl)heptanoylamino]butanoic acid
352,AC1L191S
352,CID352
352,tetrahydropteroyltri-L-glutamate
352,"4-amino-5-[[2-amino-6-[1,2-bis[(2-amino-5-hydroxy-5-oxopentanoyl)oxy]propyl]-5,8-dihydropteridin-4-yl]oxy]-5-oxopentanoic acid"
353,AC1L191V
353,CID353
353,C04489
353,"4-amino-5-[[2-amino-6-[1,2-bis[(2-amino-5-hydroxy-5-oxopentanoyl)oxy]propyl]-5-methyl-8H-pteridin-4-yl]oxy]-5-oxopentanoic acid"
354,OHED
354,2-oxohept-3-enedioic acid
354,AC1L191Y
354,CID354
354,CTK7J2849
354,"2-oxo-hept-3-ene-1,7-dioic acid"
354,Q27120923
355,4-Hydroxyphenylglyoxylic acid
355,Pisolithin A
355,4-Hydroxyphenylglyoxylate
355,2-(4-hydroxyphenyl)-2-oxoacetic acid
355,4-hydroxybenzoylformate
355,(4-hydroxyphenyl)(oxo)acetic acid
355,15573-67-8
355,AC1Q5EBK
355,p-hydroxybenzoylformic acid
355,para-Hydroxybenzoylformic acid
355,4-Hydroxyphenylglyoxylicacid
355,CHEMBL129918
355,CHEBI:28719
355,SCHEMBL593133
355,CID355
355,CTK4C8800
355,"Benzeneacetic acid,4-hydroxy-a-oxo-"
355,DTXSID40165960
355,KXFJZKUFXHWWAJ-UHFFFAOYSA-N
355,KST-1A6050
355,2-(4-hydroxyphenyl)-2-oxoacetate
355,4-Hydroxy-a-oxo-benzeneacetic acid
355,AC1L1921
355,"Benzeneacetic acid, 4-hydroxy-oxo-"
355,C8-H6-O4
355,ZINC1529704
355,(4-Hydroxy-phenyl)-oxo-acetic acid
355,4-hydroxy-alpha-oxobenzeneacetic acid
355,AR-1A5860
355,BDBM50118093
355,MFCD13192798
355,"Benzeneacetic acid, 4-hydroxy-alpha-oxo-"
355,AKOS022504983
355,AJ-26627
355,AS-47881
355,TX-010157
355,CS-0157461
355,A18241
355,C03590
355,F16678
355,AE-562/43460298
355,Q27103861
355,Z2510259620
355,56248-66-9
356,octane
356,n-octane
356,Oktan
356,Oktanen
356,Ottani
356,octano
356,Oktanen [Dutch]
356,"Heptane, methyl-"
356,Oktan [Polish]
356,Ottani [Italian]
356,n-Oktan
356,Normal octane
356,octan
356,Methylheptane
356,Pentadecane
356,Tridecane
356,111-65-9
356,palmitic acid
356,stearic acid
356,oleic acid
356,normal-Octane
356,"Octane, all isomers"
356,Unknown Ligand
356,B-Nonylglucoside
356,B-Octylglucoside
356,"Octene, homopolymer"
356,"Octane, n-"
356,UNII-X1RV0B2FJV
356,DECANE
356,DODECANE
356,EICOSANE
356,HEXADECANE
356,NONANE
356,OCTADECANE
356,UNKNOWN
356,(2H18)Octane
356,Hega-10
356,n-Octane =97%
356,n-Octane =98%
356,X1RV0B2FJV
356,"n-OCTANE, REAG"
356,OAN (CHRIS Code)
356,OCTANE 5GL
356,Dodecyl-beta-D-maltoside
356,HSDB 108
356,DSSTox_CID_6882
356,ACMC-2099aa
356,bmse000480
356,OCTANE 100ML
356,OCTANE 2.5LT
356,OCTANE 500ML
356,N-OCTANE 100ML
356,N-OCTANE 500ML
356,"Octane, analytical standard"
356,AC1Q2VV5
356,N-OCTANE 2.5L
356,DSSTox_RID_78237
356,Nonyl beta-D-glucopyranoside
356,DSSTox_GSID_26882
356,"n-Octane, 98% 100ml"
356,WLN: 8H
356,CHEBI:17590
356,KSC180A3D
356,NSC 9822
356,"Octane, anhydrous, >=99%"
356,"Octane, reagent grade, 98%"
356,CH3-[CH2]6-CH3
356,EINECS 203-892-1
356,n-C8H18
356,MFCD00009556
356,N-Octane for synthesis 100ml
356,"Octane, p.a., 99.0%"
356,TVMXDCGIABBOFY-UHFFFAOYSA-N
356,CHEMBL134886
356,CID356
356,DTXSID0026882
356,CTK0I0031
356,"n-Octane, 99%, SuperDry, J"
356,NSC9822
356,"2,3-DI-PHYTANYL-GLYCEROL"
356,C8H18
356,AC1L1924
356,DECYL-BETA-D-MALTOPYRANOSIDE
356,LAURYL DIMETHYLAMINE-N-OXIDE
356,N-OCTANOYL-N-METHYLGLUCAMINE
356,NSC-9822
356,ZINC1529191
356,(Hydroxyethyloxy)tri(Ethyloxy)octane
356,AI3-28789
356,Tox21_202452
356,ANW-16304
356,AR-1K8938
356,c0044
356,C8-H18
356,LMFA11000002
356,"n-Octane, 99.5% - 1ML 1ml"
356,NA1262
356,UN1262
356,AKOS015904009
356,ZINC112927690
356,MCULE-3248084959
356,RP19167
356,RTR-002289
356,TRA0072181
356,UN 1262
356,"1,2-Diacyl-sn-glycero-3-phosphocholine"
356,"n-Octane, 97% - 100ML 100ml"
356,NCGC00249228-01
356,NCGC00260001-01
356,AN-43081
356,CAS-111-65-9
356,LS-13532
356,LS-97843
356,"n-Octane, 98.5% - 500ml 500ml"
356,SC-78848
356,"1,2-Dioleoyl-sn-Glycero-3-Phosphocholine"
356,EC 203-892-1
356,TR-002289
356,"1,2-Dimyristoyl-sn-glycero-3-phosphocholine"
356,FT-0696530
356,NS00006444
356,O0022
356,O0118
356,O0151
356,"Octane, puriss. p.a., >=99.0% (GC)"
356,S0280
356,"1,2-Dioleoyl-sn-glycero-3-phosphoethanolamine"
356,"1,2-DIPALMITOYL-PHOSPHATIDYL-GLYCEROLE"
356,KS-00000123
356,4067-EP1441224A2
356,4067-EP2269986A1
356,4067-EP2270113A1
356,4067-EP2272537A2
356,4067-EP2272935A1
356,4067-EP2274983A1
356,4067-EP2275398A1
356,4067-EP2277871A1
356,4067-EP2277878A1
356,4067-EP2280005A1
356,4067-EP2281821A1
356,4067-EP2284171A1
356,4067-EP2289509A2
356,4067-EP2289879A1
356,4067-EP2289884A1
356,4067-EP2289965A1
356,4067-EP2292576A2
356,4067-EP2292606A1
356,4067-EP2298775A1
356,4067-EP2298778A1
356,4067-EP2298828A1
356,4067-EP2301918A1
356,4067-EP2305642A2
356,4067-EP2305658A1
356,4067-EP2308873A1
356,4067-EP2311804A2
356,4067-EP2314558A1
356,4067-EP2371795A1
356,4067-EP2374780A1
356,4067-EP2374781A1
356,4067-EP2380568A1
356,4067-EP2380869A1
356,4067-EP2380870A1
356,A10542
356,C01387
356,15416-EP2275407A1
356,15416-EP2275469A1
356,15416-EP2287940A1
356,15416-EP2289965A1
356,15416-EP2298828A1
356,15416-EP2301983A1
356,15416-EP2305683A1
356,15416-EP2305825A1
356,15416-EP2308926A1
356,15416-EP2309564A1
356,15416-EP2309584A1
356,15416-EP2311821A1
356,15416-EP2311839A1
356,15416-EP2314577A1
356,15416-EP2314589A1
356,15416-EP2316837A1
356,UNKNOWN BRANCHED FRAGMENT OF PHOSPHOLIPID
356,"(2r)-2,3-Dihydroxypropyl (7z)-Hexadec-7-Enoate"
356,"(2r)-2,3-Dihydroxypropyl (9z)-Octadec-9-Enoate"
356,"(2s)-2,3-Dihydroxypropyl(7z)-Pentadec-7-Enoate"
356,1-Palmitoyl-2-oleoyl-sn-glycero-3-phosphocholine
356,143914-EP2287165A2
356,143914-EP2287166A2
356,143914-EP2292592A1
356,143914-EP2292620A2
356,C026728
356,Q150681
356,"1,2-DIACYL-SN-GLYCERO-3-PHOSPHOETHANOLAMINE"
356,1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine
356,J-002613
356,(2R)-2-hydroxy-3-(phosphonooxy)propyl hexadecanoate
356,(2r)-2-Hydroxy-3-(Phosphonooxy)propyl Tetradecanoate
356,"1,2-DIMYRISTOYL-RAC-GLYCERO-3-PHOSPHOCHOLINE"
356,I14-17863
356,I14-91421
356,F0001-0244
356,OCT
356,"[(Z)-Octadec-9-Enyl] (2r)-2,3-Bis(Oxidanyl)propanoate"
356,UNII-1E5KJY107T component TVMXDCGIABBOFY-UHFFFAOYSA-N
356,EEE64B73-0375-4303-AFD5-0795361807FF
356,"InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H"
356,"Octane, electronic grade, >=99.999% metals basis, >=99% (CP)"
356,17252-77-6
356,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL"
356,9065-92-3
356,"(2r)-2-Hydroxy-3-(Phosphonooxy)propyl (9e,12z,15z)-Octadeca-9,12,15-Trienoate"
356,Hydrogen [(1r)-2-(3-Decyl-1h-Imidazol-3-Ium-1-Yl)-1-Hydroxy-1-Phosphonoethyl]phosphonate
356,"(1r)-2-{[(S)-{[(2s)-2,3-Dihydroxypropyl]oxy}(Hydroxy)phosphoryl]oxy}-1-[(Hexadecanoyloxy)methyl]ethyl (9z)-Octadec-9-Enoate"
356,"(1R)-2-{[{[(2S)-2,3-DIHYDROXYPROPYL]OXY}(HYDROXY)PHOSPHORYL]OXY}-1-[(PALMITOYLOXY)METHYL]ETHYL (11E)-OCTADEC-11-ENOATE"
356,(2s)-3-(Hexadecanoyloxy)-2-[(9z)-Octadec-9-Enoyloxy]propyl 2-(Trimethylammonio)ethyl Phosphate
356,[(2~{r})-1-[2-Azanylethoxy(Oxidanyl)phosphoryl]oxy-3-Hexadecanoyloxy-Propan-2-Yl] (~{z})-Octadec-9-Enoate
356,"1-[2,6,10.14-TETRAMETHYL-HEXADECAN-16-YL]-2-[2,10,14-TRIMETHYLHEXADECAN-16-YL]GLYCEROL"
356,2CV
356,31372-91-5
356,39910-98-0
356,3PE
356,50985-84-7
356,6656-00-4
356,6OU
356,78M
356,79M
356,8K6
356,8PH
356,BNG
356,BOG
356,C8E
356,CPL
356,D10
356,D12
356,DD9
356,DKA
356,DMU
356,L2P
356,LBN
356,LDA
356,LFA
356,LHG
356,LI1
356,LMT
356,MC3
356,MG8
356,MPG
356,MYS
356,NKN
356,NKO
356,NKQ
356,OLA
356,OLC
356,PC1
356,PCW
356,PEE
356,PGV
356,PGW
356,PLM
356,POV
356,PX4
356,R16
356,SOG
356,STE
356,TRD
356,UNK
356,UNL
356,UPL
357,ACMC-20n5s5
357,CHEBI:513
357,CID357
357,SCHEMBL2928528
357,"1,3,4,6-tetrachloro-1,4-cyclohexadiene"
357,CTK0B1794
357,DTXSID80274267
