CID,Syn
996,582-EP2371806A1
996,582-EP2371807A1
996,582-EP2371811A2
996,582-EP2372017A1
996,582-EP2374784A1
996,582-EP2374785A1
996,582-EP2377842A1
996,582-EP2380872A1
996,FT-0645154
996,FT-0673707
996,FT-0693833
996,H2391
996,NS00010045
996,P1610
996,"Phenol stock solution, 100 mg/dL, standard"
996,Phenol 99.5% molecular biology grade 100gm
996,C00146
996,C15584
996,D00033
996,EC 266-017-2
996,"Estratti, Olio di Catrame di Carbone, Alcalini"
996,PHENOL ACS 99.0% MIN. STABILIZED 2KG
996,"Phenol, unstabilized, ReagentPlus(R), >=99%"
996,78049-EP2272846A1
996,78049-EP2277868A1
996,78049-EP2277869A1
996,78049-EP2277870A1
996,78049-EP2287158A1
996,78049-EP2292608A1
996,78049-EP2308866A1
996,78049-EP2371806A1
996,78049-EP2371807A1
996,97694-EP2305662A1
996,Phenol Detached Crystals 99% extra pure 500gm
996,"Phenol, p.a., ACS reagent, 99.5-100.5%"
996,D019800
996,PHENOL ACS 99.0% MIN. STABILIZED 100G
996,PHENOL ACS 99.0% MIN. STABILIZED 500G
996,"Phenol, >=96.0% (calc. on dry substance, T)"
996,Q130336
996,"1,3-Butadiene,2-methyl-,homopolymer,phenol-modified"
996,I01-9247
996,J-610001
996,"Phenol, for molecular biology, ~90% (T), liquid"
996,STANDARD SV MIX PHENOL 108-95-2 1ML/AMPL
996,I14-62966
996,"1,3-Butadiene, 2-methyl-, homopolymer, phenol-modified"
996,F1908-0106
996,"Phenol, unstabilized, purified by redistillation, >=99%"
996,"InChI=1/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7"
996,"Phenol (1,000 - <lt/> 10,000 microg/ml) in methanol"
996,"Phenol, BioUltra, for molecular biology, >=99.5% (GC)"
996,"Phenol, United States Pharmacopeia (USP) Reference Standard"
996,"phenol;phenol [jan];phenol, pure;phenol phenol [jan] phenol, pure"
996,UNII-3JYG22FD73 component ISWSIDIOOBJBQZ-UHFFFAOYSA-N
996,27073-41-2
996,61788-41-8
996,IPH
996,"Liquified Phenol, meets USP testing specifications, >=89.0%"
996,"Phenol, 99%, for biochemistry, loose crystals - 100G 100g"
996,"Phenol, BioUltra, for molecular biology, TE-saturated, ~73% (T)"
996,13127-88-3
996,17442-59-0
996,63496-48-0
996,65996-83-0
996,68071-29-4
996,73607-76-8
996,"Phenol =99.0%, loose crystals, AR(R) ACS, Macron Fine Chemicalstrade mark"
996,"Phenol liquified =88% unstabilised, AR(R), Macron Fine Chemicalstrade mark"
996,"Phenol solution, 5000 mug/mL in methanol, certified reference material"
996,"Phenol solution, certified reference material, 500 mug/mL in methanol"
996,"Phenol, puriss. p.a., ACS reagent, reag. Ph. Eur., 99.0-100.5%"
996,"p-Hydroxy polystyrene (100-200 mesh, 0.5-1.5 mmol/g)@CRLFMFCD03703209"
996,"Phenol solution, 100 mug/mL in acetonitrile, PESTANAL(R), analytical standard"
996,"Phenol, contains hypophosphorous as stabilizer, loose crystals, ACS reagent, >=99.0%"
996,"Phenol, puriss., meets analytical specification of Ph. Eur., BP, USP, 99.5-100.5% (GC)"
996,"(3as,5r,6ar)-Hexahydro-2h-Cyclopenta[b]furan-5-Yl [(1s,2r)-1-Benzyl-2-Hydroxy-3-([(4-Methoxyphenyl)sulfonyl]{[(2r)-5-Oxopyrrolidin-2-Yl]methyl}amino)propyl]carbamate"
996,"(3r,3as,3br,6as,7as)-Octahydrodifuro[2,3-B:3',2'-D]furan-3-Yl [(1s,2r)-1-Benzyl-2-Hydroxy-3-{[(4-Methoxyphenyl)sulfonyl](2-Methylpropyl)amino}propyl]carbamate"
996,10338-51-9
996,7329-50-2
996,95041-90-0
996,CRS
996,G52
996,NPO
996,"Phenol solution, BioReagent, Equilibrated with 10??mM Tris HCl, pH??8.0, 1??mM EDTA, for molecular biology"
996,"Phenol solution, BioReagent, Saturated with 0.1 M citrate buffer, pH??4.3 +/- 0.2, for molecular biology"
996,"Phenol, polymer-bound, 100-200 mesh, extent of labeling: 0.5-1.5 mmol/g loading, 1 % cross-linked with divinylbenzene"
996,"Phenol, puriss., meets analytical specification of Ph. Eur., BP, USP, >=99.5% (GC), crystalline (detached)"
997,phenylpyruvic acid
997,2-Oxo-3-phenylpropanoic acid
997,3-Phenylpyruvic acid
997,phenylpyruvate
997,156-06-9
997,keto-phenylpyruvate
997,"Pyruvic acid, phenyl-"
997,3-Phenylpyruvate
997,Phenyl pyruvic acid
997,b-phenylpyruvic acid
997,b-Phenylpyruvate
997,beta-Phenylpyruvic acid
997,PhenylpyruvicAcid
997,Phenylpyroracemate
997,4kif
997,beta-Phenylpyruvate
997,Phenylpyroracemic acid
997,phenyl-pyruvic acid
997,keto-phenylpyruvic acid
997,3-phenyl-2-oxopropanoate
997,a-hydroxycinnamic acid
997,alpha-ketophenylalanine
997,alpha-ketohydrocinnamic acid
997,Phenylbrenztraubensaeure
997,2-oxo-3-phenylpropanoate
997,alpha-Ketohydrocinnamate
997,3-Phenyl-2-oxopropanoic acid
997,alpha-Keto-DL-phenylalanine
997,UNII-X7CO62M413
997,AC1Q5BXH
997,2-oxo-3-phenyl-propanoic acid
997,"Benzenepropanoic acid, alpha-oxo-"
997,.beta.-Phenylpyruvic acid
997,"Phenylpyruvic acid, 98%"
997,2-Oxo-3-phenylpropanic acid
997,ACMC-209dd9
997,CHEBI:30851
997,AC1L1AI2
997,AC1Q71MR
997,2-oxo-3-phenyl-propionic acid
997,"Benzenepropanoic acid, .alpha.-oxo-"
997,2-Oxo-3-phenylpropanoicacid
997,DSSTox_CID_22281
997,DSSTox_RID_79988
997,DSSTox_GSID_42281
997,"PHENYLPYRUVIC ACID, REAG"
997,SCHEMBL43235
997,PHENYLPYRUVIC ACID 5GM
997,alpha-oxo-benzenepropanoic acid
997,2-OXO-3-PHENYLPROPIONIC ACID
997,BTNMPGBKDVTSJY-UHFFFAOYSA-N
997,C9H8O3
997,CID997
997,"Phenylpyruvic acid, sodium salt"
997,X7CO62M413
997,Jsp003068
997,PHENYLPYRUVIC ACID 25GM
997,"a-Oxobenzenepropanoic acid, 9CI"
997,CHEMBL1162488
997,DTXSID1042281
997,"Phenylpyruvic acid, calcium salt"
997,CTK3I9730
997,EINECS 205-847-1
997,FEMA 3892
997,MFCD00002589
997,ZINC901485
997,C9-H8-O3
997,KS-000012WE
997,Tox21_301362
997,7828AA
997,ANW-21595
997,AR-1I0741
997,ARJ102154
997,BDBM50167651
997,GEO-02572
997,s6131
997,SBB012361
997,AKOS000161798
997,ACN-051515
997,CS-W013246
997,DB03884
997,HY-W012530
997,MCULE-9935480822
997,"Phenylpyruvic acid, analytical standard"
997,RTR-033542
997,NCGC00255726-01
997,AJ-24364
997,AK-90109
997,AN-44056
997,CAS-156-06-9
997,SC-18873
997,ST068813
997,"2-Hydroxy-3-phenyl-2-propenoic acid, 9CI"
997,AC-116009
997,DB-043302
997,"Phenylpyruvic acid, purum, >=98.0% (T)"
997,TR-033542
997,FT-0631855
997,NS00003384
997,P0154
997,EN300-49247
997,C00166
997,D91915
997,1R-0191
997,A883597
997,C031606
997,Q425030
997,SR-01000580517
997,I01-8172
997,Q-201562
997,S02-0190
997,SR-01000580517-1
997,2-Oxo-3-phenylpropanoic acid (Mixture oxo and keto)
997,7D5F143E-52E8-4FBB-87F1-0D4F96B4CA60
997,I14-100923
997,"Phenylpyruvic acid =93.0% (by GC, titration analysis)"
997,Z1270443861
997,114-76-1
997,PPY
997,1PY
997,52995-75-2
998,phenylacetaldehyde
998,2-phenylacetaldehyde
998,Benzeneacetaldehyde
998,Hyacinthin
998,Phenylethanal
998,2-Phenylethanal
998,alpha-Tolualdehyde
998,Phenylacetic aldehyde
998,Oxophenylethane
998,alpha-Toluic aldehyde
998,Benzylcarboxaldehyde
998,Phenacetaldehyde
998,"Acetaldehyde, phenyl-"
998,122-78-1
998,1-Oxo-2-phenylethane
998,phenyl acetaldehyde
998,phenyl-Acetaldehyde
998,Benzenacetaldehyde
998,Benzacetaldehyde
998,benzeneethanal
998,a-Tolualdehyde
998,a-Tolyaldehyde
998,.alpha.-Tolualdehyde
998,2-phenylethanone
998,a-toluic aldehyde
998,alpha-Tolyaldehyde
998,Phenylacetoaldehyde
998,alpha-Phenylacetaldehyde
998,UNII-U8J5PLW9MR
998,benzene acetaldehyde
998,.alpha.-Toluic aldehyde
998,a-Phenylacetaldehyde
998,Phenylacetaldehyde (natural)
998,U8J5PLW9MR
998,2-phenyl-acetaldehyde
998,"Acetaldehyde, phenyl- (8CI)"
998,FEMA No. 2974
998,PubChem19675
998,ACMC-209uaw
998,AC1Q6QIR
998,AC1Q6QJB
998,DSSTox_CID_1483
998,bmse000427
998,AC1L1AI5
998,EINECS 204-574-5
998,NSC 406309
998,DSSTox_RID_76177
998,NCIOpen2_003602
998,"Phenylacetaldehyde, >=90%"
998,DSSTox_GSID_21483
998,SCHEMBL18972
998,CHEBI:16424
998,KSC174S9R
998,DTUQWGWMVIHBKE-UHFFFAOYSA-N
998,CID998
998,Jsp001532
998,CHEMBL1233464
998,DTXSID3021483
998,CTK0H4998
998,C8-H8-O
998,"PHENYLACETALDEHYDE, MONOMER"
998,ZINC895323
998,KS-00000V9N
998,STR00412
998,AI3-02175
998,Tox21_201582
998,Tox21_302945
998,ANW-43542
998,AR-1L0598
998,c0210
998,MFCD00006993
998,NSC406309
998,s9357
998,SBB061710
998,AKOS000119316
998,CCG-266073
998,CS-W011205
998,DB02178
998,HY-W010489
998,LS-3037
998,MCULE-3725701027
998,NSC-406309
998,"Phenylacetaldehyde =95%, clear liquid"
998,RP19376
998,RTR-003630
998,TRA0034790
998,"Phenylacetaldehyde, >=95%, FCC, FG"
998,NCGC00249076-01
998,NCGC00256522-01
998,NCGC00259131-01
998,AJ-24176
998,AN-22889
998,BC250050
998,CAS-122-78-1
998,SC-19014
998,ZB015022
998,DB-041686
998,TR-003630
998,FT-0631709
998,NS00013128
998,P0119
998,ST24041010
998,ST51047695
998,C00601
998,D78329
998,11967-EP2272517A1
998,11967-EP2287159A1
998,11967-EP2301534A1
998,11967-EP2305671A1
998,11967-EP2308848A1
998,11967-EP2311451A1
998,11967-EP2311840A1
998,11967-EP2316450A1
998,11967-EP2374783A1
998,11967-EP2377841A1
998,A804962
998,C013192
998,Q424998
998,I01-0480
998,Q-201558
998,F2190-0653
998,PHENYLACETALDEHYDE >/=95% 122-78-1 100ML
998,PHENYLACETALDEHYDE >/=95% 122-78-1 500ML
998,2-[1-(4-methoxyphenyl)ethylidene]-1-hydrazinecarboxamide
998,D60A2590-0A65-4BA8-A05B-D8423408535C
998,"Phenylacetaldehyde solution, natural, 10 wt. % in ethanol, FG"
998,"InChI=1/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H"
998,"Phenylacetaldehyde solution, technical, ~50% in diethyl phthalate"
998,HY1
998,"Phenylacetaldehyde, 97.5%, stabilized with 100 ppm citric acid - 100G 100g"
998,144164-15-8
998,88162-11-2
998,PAA
999,PHENYLACETIC ACID
999,Benzeneacetic acid
999,2-Phenylacetic acid
999,phenylacetate
999,Phenylethanoic acid
999,alpha-Toluic acid
999,Benzenacetic acid
999,"Acetic acid, phenyl-"
999,Benzylformic acid
999,Phenyllacetic acid
999,sodium phenylacetate
999,Benzylcarboxylic acid
999,Benzeneacetate
999,Phenylethanoate
999,Phenylacetic
999,Buphenyl
999,Ucephan
999,phenylaceticacid
999,Kyselina fenyloctova
999,Phenylessigsaure
999,103-82-2
999,w-Phenylacetate
999,alpha-Toluate
999,phenylactic acid
999,2-phenylacetate
999,2-Fluoroanisole
999,a-Toluate
999,a-Toluic acid
999,2-Phenylethanoic acid
999,2-phenylethanoate
999,omega-Phenylacetic acid
999,Benzeneacetiic acid
999,omega-Phenylacetate
999,PHENYL ACETIC ACID
999,.alpha.-Toluic acid
999,organic white solid
999,Rhizophora mucronata
999,w-Phenylacetic acid
999,"Phenylacetate, XIX"
999,Phenylacetic acid (natural)
999,BENZYLFORMATE
999,|O-phenylacetic acid
999,2-phenyl-acetic acid
999,Kyselina fenyloctova [Czech]
999,9-Phenylnonanoic acid
999,PHENYL-ACETIC ACID
999,Phenyl-d5-acetic acid
999,UNII-ER5I1W795A
999,.omega.-Phenylacetic acid
999,FEMA No. 2878
999,"Phenylacetic acid, 99%"
999,CHEMBL1044
999,DSSTox_CID_1656
999,bmse000220
999,CHEBI:30745
999,Epitope ID:116202
999,HSDB 5010
999,AC1L1AI8
999,SCHEMBL1459
999,ER5I1W795A
999,DSSTox_RID_76268
999,DSSTox_GSID_21656
999,Phenyl-[13C6]-acetic acid
999,NSC 125718
999,EINECS 203-148-6
999,"phenylacetic acid, cesium salt"
999,BRN 1099647
999,WLJVXDMOQOGPHL-UHFFFAOYSA-N
999,AC1Q74Z6
999,C8H8O2
999,CID999
999,"phenylacetic acid, calcium salt"
999,"phenylacetic acid, lithium salt"
999,"phenylacetic acid, mercury salt"
999,DTXSID2021656
999,"phenylacetic acid, ammonium salt"
999,"phenylacetic acid, rubidium salt"
999,BDBM16419
999,CTK0H5030
999,"phenylacetic acid, potassium salt"
999,AI3-08920
999,MFCD00004313
999,NSC125718
999,ZINC388462
999,C8-H8-O2
999,+/-(1/2) xEa
999,Phenylacetic acid_GurudeebanSatyavani
999,Tox21_113042
999,Tox21_200533
999,MFCD00037803
999,NCGC00159477-02
999,NSC139637
999,"Phenylacetic acid, natural, >=99%"
999,SBB058199
999,STK297835
999,"Phenylacetic acid, analytical standard"
999,"PHENYLACETIC ACID, SODIUM SALT"
999,AKOS000291351
999,Tox21_113042_1
999,CS-O-30733
999,DB09269
999,DL-0063
999,LS-3041
999,MCULE-6701370784
999,NSC-125718
999,NSC-139637
999,RTC-020466
999,KS-000024G2
999,"Phenylacetic acid, >=99%, FCC, FG"
999,NCGC00159477-03
999,NCGC00159477-05
999,NCGC00258087-01
999,AJ-20636
999,AN-24656
999,AN-43174
999,BP-11383
999,CAS-103-82-2
999,NCI60_000596
999,NCI60_002571
999,Phenylacetic Acid 99% extra pure 500gm
999,"Phenylacetic acid, natural, >=99%, FG"
999,|A-Tolylic acid; Benzeneacetic acid; PAA
999,EC 203-148-6
999,PHENYLACETIC ACID (REFERENCE GRADE)
999,AB1003238
999,DB-003759
999,DB-055176
999,FT-0641197
999,FT-0701063
999,NS00115879
999,"Phenylacetic acid, its esters, and its salts"
999,"Phenylacetic acid, plant cell culture tested"
999,ST45061317
999,4-09-00-01614 (Beilstein Handbook Reference)
999,C07086
999,"2-(2,3,4,5,6-pentadeuteriophenyl)acetic acid"
999,28028-EP2269988A2
999,28028-EP2270006A1
999,28028-EP2270008A1
999,28028-EP2272839A1
999,28028-EP2272840A1
999,28028-EP2275403A1
999,28028-EP2275413A1
999,28028-EP2287156A1
999,28028-EP2292617A1
999,28028-EP2295433A2
999,28028-EP2301940A1
999,28028-EP2305250A1
999,28028-EP2305260A1
999,28028-EP2305658A1
999,28028-EP2308833A2
999,28028-EP2308848A1
999,28028-EP2311807A1
999,28028-EP2311809A1
999,28028-EP2311825A1
999,28028-EP2314588A1
999,79377-EP2298766A1
999,79377-EP2305695A2
999,79377-EP2305696A2
999,79377-EP2305697A2
999,79377-EP2305698A2
999,|A-(1/4)x+/-(1/2)(1/4)xEa
999,C025136
999,Q410842
999,I14-7335
999,"phenylacetic acid, sodium salt , carboxy-(11)C-labeled cpd"
999,8727557E-AA75-49E9-8E5A-7A2412D71888
999,114-70-5
999,51146-16-8
999,PA
999,PAC
999,"InChI=1/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10"
999,"Tropicamide Related Compound D, United States Pharmacopeia (USP) Reference Standard"
999,104182-98-1
999,1173020-54-6
999,16269-06-0
999,17303-65-0
999,177985-34-1
999,68661-15-4
999,PAA
999,"Tropicamide impurity D (Phenylacetic acid - Drug Precursor), European Pharmacopoeia (EP) Reference Standard"
1000,2-Amino-1-phenylethanol
1000,phenylethanolamine
1000,Bisnorephedrine
1000,Phenethanolamine
1000,7568-93-6
1000,Phenylethanolamin
1000,2-Hydroxyphenethylamine
1000,beta-Phenethanolamine
1000,beta-Hydroxyphenethylamine
1000,2-Hydroxy-2-phenylethylamine
1000,apophedrin
1000,bisnorephedrin
1000,norphedrin
1000,2-Phenyl-2-hydroxyethylamine
1000,Hydroxyethylamine
1000,H-Phenylalaninol
1000,alpha-(Aminomethyl)benzyl alcohol
1000,2-amino-1-phenylethan-1-ol
1000,2-Amino-1-phenyl-1-ethanol
1000,h-phe-ol
1000,(+-)-Phenylethanolamine
1000,DL-Phenylethanolamine
1000,(S)-2-Amino-1-phenylethanol
1000,.beta.-Phenethanolamine
1000,"Ethanol, 2-amino-1-phenyl-"
1000,beta-Phenylethanolamine
1000,(+-)-alpha-Phenylglycinol
1000,.beta.-Phenylethanolamine
1000,|A-phenylethanolamine
1000,H-DL-Phg-ol
1000,1-phenyl-2-aminoethanol
1000,b-Hydroxyphenethylamine
1000,beta-Hydroxy-beta-phenylethylamine
1000,"Phenethylamine, beta-hydroxy-"
1000,(RS)-2-Amino-1-phenylethanol
1000,.beta.-Hydroxyphenethylamine
1000,(R)-2-Amino-1-phenylethanol
1000,2amino-1-phenylethanol
1000,2-Amino-1-phenyl-ethanol
1000,ACMC-209ozl
1000,.beta.-Hydroxyphenylethylamine
1000,"Benzeneethanamine, beta-hydroxy-"
1000,AC1L1AIB
1000,alpha-Aminomethylbenzyl Alcohol
1000,dl-2-Amino-1-phenylethanol
1000,"Benzenemethanol, .alpha.-(aminomethyl)-"
1000,DL-beta-HYDROXYPHENETHYLAMINE
1000,WLN: Z1YQR
1000,2-amino-1-phenyl ethanol
1000,beta-hydroxy-Phenethylamine
1000,(R)-(+)-2-Phenylglycinol
1000,(S)-(-)-2-Phenylglycinol
1000,beta-Hydroxyphenylethylamine
1000,bmse000307
1000,DL-?-Hydroxyphenethylamine
1000,"Phenethylamine, .beta.-hydroxy-"
1000,NSC 5021
1000,AC1Q53OG
1000,beta-hydroxy-phenethyl-amine
1000,SCHEMBL2021
1000,2-Amino-1-phenylethanol-1
1000,MFCD00008137
1000,NSC 46837
1000,Oprea1_790333
1000,rac-2-amino-1-phenylethanol
1000,2-hydroxy-2-phenylethanamine
1000,a-(aminomethyl)benzyl alcohol
1000,"Benzeneethanamine, .beta.-hydroxy-"
1000,C8H11NO
1000,"Ethylamine, beta-hydroxy-beta-phenyl-"
1000,UNII-2P4Y56479O
1000,CHEBI:16343
1000,(.+/-.)-Phenylethanolamine
1000,.alpha.-(Aminomethyl)benzyl alcohol
1000,CHEMBL19216
1000,2-hydroxy-2-phenyl ethanamine
1000,2-hydroxy-2-phenyl-ethylamine
1000,alpha-(aminomethyl)benzenemethanol
1000,EINECS 231-469-1
1000,Apophedrin (Phenylethanolamine)
1000,C8-H11-N-O.Cl-H
1000,ULSIYEODSMZIPX-UHFFFAOYSA-N
1000,(+-)-alpha-(Aminomethyl)benzenemethanol
1000,"Benzyl alcohol, alpha-(aminomethyl)-"
1000,"Benzenemethanol, alpha-(aminomethyl)-"
1000,(1R)-2-amino-1-phenylethanol
1000,(1S)-2-amino-1-phenylethanol
1000,NIOSH/DN5520000
1000,NIOSH/DN5530000
1000,Phenylethanol amine hydrochloride
1000,(1rs)-2-amino-1-phenylethanol
1000,.beta.-Hydroxy-.beta.-phenylethylamine
1000,"2-Amino-1-phenylethanol, 98%"
1000,BDBM13015
1000,CTK3J7852
1000,dl-1-Phenyl-1-oxy-2-amino-aethan
1000,(1RS)-2-amino-1-phenyleihanol
1000,BEA-0-0
1000,BRN 0971222
1000,CID1000
1000,DTXSID10864094
1000,NSC5021
1000,S-(+)-2-Amino-1-phenylethanol
1000,(+/-)-2-amino-1-phenylethanol
1000,alpha-(aminomethyl)-benzyl alcohol
1000,C8-H11-N-O
1000,rac-(1R*)-1-Phenyl-2-aminoethanol
1000,(2-hydroxy-2-phenyl-ethyl)-amine
1000,beta-hydroxy-beta-phenyl-Ethylamine
1000,d-1-Phenyl-1-oxy-2-amino-aethan
1000,dl-1-Phenyl-1-oxy-2-amino-aethan [German]
1000,l-1-Phenyl-1-oxy-2-amino-aethan
1000,CS-B0721
1000,NSC-5021
1000,NSC46837
1000,2-AMINO-1-PHENYLETHANOL HCL
1000,"Benzyl alcohol, alpha-(aminomethyl)-, (+-)-"
1000,"Ethylamine, .beta.-hydroxy-.beta.-phenyl-"
1000,(R)-(-)-2-Amino-1-phenylethanol
1000,ANW-36655
1000,BBL104344
1000,"Benzyl alcohol, .alpha.-(aminomethyl)-"
1000,dl-beta-Phenyl-beta-hydroxyethylamine
1000,KM1707
1000,MFCD00239405
1000,MFCD00239406
1000,NSC-46837
1000,RW1867
1000,s3135
1000,SBB063224
1000,STK399775
1000,2-Amino-1-phenyl-ethanol 1HCl salt
1000,56613-81-1
1000,AKOS003790979
1000,(+)-alpha-(Aminomethyl)benzyl alcohol
1000,(-)-alpha-(Aminomethyl)benzyl alcohol
1000,2P4Y56479O
1000,MCULE-5691695805
1000,QC-4634
1000,RTC-062240
1000,TRA0041812
1000,VC30297
1000,(S)-(+)-2-AMINO-1-PHENYLETHANOL
1000,2549-14-6
1000,AK-34377
1000,AK-45230
1000,AS-38454
1000,"Benzenemethanol, .alpha.- (aminomethyl)-"
1000,"Benzyl alcohol, .alpha.- (aminomethyl)-"
1000,BP-10077
1000,HY-59132
1000,LS-42668
1000,LS-42669
1000,LS-42670
1000,Racemic alpha-(aminomethyl)benzenemethanol
1000,SC-98493
1000,SY009089
1000,SY013940
1000,SY042533
1000,"Benzenemethanol, alpha-(aminomethyl)-, d-"
1000,"Benzenemethanol, alpha-(aminomethyl)-, l-"
1000,dl-.beta.-Phenyl-.beta.-hydroxyethylamine
1000,AB1007128
1000,alpha-Phenyl-beta-aminoethanol hydrochloride
1000,DB-020366
1000,TC-062240
1000,TX-016248
1000,"4,5-dimethyl-9H-xanthene-9-carboxylic acid"
1000,4CH-014391
1000,4CH-017050
1000,A1018
1000,A9620
1000,AM20060775
1000,"Benzenemethanol, alpha-(aminomethyl)- (VAN)"
1000,"Benzyl alcohol, alpha-(aminomethyl)- (VAN)"
1000,d-1-Phenyl-1-oxy-2-amino-aethan [German]
1000,DN55200000
1000,DN55300000
1000,FT-0601946
1000,FT-0602666
1000,FT-0611013
1000,l-1-Phenyl-1-oxy-2-amino-aethan [German]
1000,NS00014647
1000,ST24039840
1000,ST45061436
1000,"1-Ethanol, 1-phenyl-2-amino-, hydrochloride"
1000,4-13-00-01801 (Beilstein Handbook Reference)
1000,"Benzenemethanol, .alpha.-(aminomethyl)- (VA"
1000,"Benzyl alcohol, alpha-(aminomethyl)-, (+)-"
1000,"Benzyl alcohol, alpha-(aminomethyl)-, (-)-"
1000,A-7000
1000,"Benzenemethanol, alpha-(aminomethyl)- (VAN) (9CI)"
1000,"Benzyl alcohol, alpha-(aminomethyl)- (VAN) (8CI)"
1000,C02735
1000,58463-EP2281563A1
1000,58463-EP2305682A1
1000,58463-EP2308879A1
1000,"Ethanol, alpha-phenyl-beta-amino-, hydrochloride"
1000,C523155
1000,"Benzenemethanol, alpha-(aminomethyl)-, hydrochloride"
1000,I01-0914
1000,Q7181429
1000,"Benzyl alcohol, .alpha.-(aminomethyl)-, hydrochloride"
1000,I01-10426
1000,(S)-2-Amino-1-phenylethanol;(S)-(+)-2-Amino-1-phenylethanol
1000,"Benzenemethanol, .alpha.-(aminomethyl)-, hydrochloride"
1000,F0001-1913
1000,Z1262398505
1000,"BENZYL ALCOHOL, alpha-(AMINOMETHYL)-, HYDROCHLORIDE"
1000,"( inverted exclamation markA)-2-Amino-1-phenylethanol, 98%"
1000,1936-63-6
1000,|A-(Aminomethyl)benzyl alcohol; DL-|A-Hydroxyphenethylamine; Phenylethanolamine
1000,15995-85-4
1000,20989-17-7
1000,3182-95-4
1000,4561-43-7
1001,Phenethylamine
1001,2-phenylethylamine
1001,2-Phenylethanamine
1001,Benzeneethanamine
1001,phenylethylamine
1001,2-Phenethylamine
1001,beta-phenylethylamine
1001,beta-Phenethylamine
1001,64-04-0
1001,beta-Aminoethylbenzene
1001,(2-Aminoethyl)benzene
1001,1-Amino-2-phenylethane
1001,2-Fenylethylamin
1001,phenethyl amine
1001,phenethyl-amine
1001,2-Phenylethan-1-Amine
1001,b-phenylethylamine
1001,1-Phenyl-2-aminoethane
1001,2-Amino-1-phenylethane
1001,2-Amino-fenylethan
1001,"Ethanamine, 2-phenyl-"
1001,"Ethylamine, 2-phenyl-"
1001,ketoconazole
1001,phenethylamin
1001,phenethylarnine
1001,Dexamfetamine
1001,Isovalerianic
1001,N-Benzylmethylamine
1001,Dexedrine
1001,2-Aminoethylbenzene
1001,phenethylamin-
1001,Bencenoetanamina
1001,1-Phenyl-2-amino-athan
1001,1tnj
1001,1utm
1001,1uto
1001,Delphinic acid
1001,b-phenethylamine
1001,beta-Phenylaethylamin
1001,b-aminoethylbenzene
1001,Benzylmethylamine
1001,N-phenethylamine
1001,Isopentanoic acid
1001,Phenylethyl amine
1001,|A-phenylethylamine
1001,1-Phenethylamine
1001,3-Methylbutyrate
1001,.beta.-Phenethylamine
1001,a-phenylethylamine
1001,b-phenylaethylamin
1001,benzene-ethanamine
1001,benzylmethyl amine
1001,2-Fenylethylamin [Czech]
1001,2-penylethylamine
1001,Benzeneethanamine-
1001,Phenylboronic acid
1001,Polystyrene A-NH2
1001,beta-PEA
1001,PHEA
1001,"PHENETHYLAMINE, BETA"
1001,beta Phenethylamine
1001,.beta.-Phenylethylamine
1001,2-phenylethaneamine
1001,2-phenylethariamine
1001,.beta.-Aminoethylbenzene
1001,2-Amino-fenylethan [Czech]
1001,Amphetamine sulphate
1001,Isopropylacetic acid
1001,2-phenyl-ethylamine
1001,2-phenyl-Ethanamine
1001,2-Phenylethyl amine
1001,D-Benzedrine sulfate
1001,N-Benzylmethyl-amine
1001,.beta.-Phenylaethylamin
1001,14C-phenylethylamine
1001,3-Methylbutyric acid
1001,beta-Phenylaethylamin [German]
1001,omega-Phenylethylamine
1001,Phenethylamine sulfate
1001,(2-phenylethyl)amine
1001,2-(phenyl)ethylamine
1001,Phenethylamine hydrochloride
1001,.omega.-Phenylethylamine
1001,3-Methylbutanoic acid
1001,Benzeneethan-d4-amine
1001,phenethylamine mesylate
1001,phenethylamine tosylate
1001,(2-Aminoethyl)benzol
1001,2-Phenylethanamine #
1001,ISOVALERIC ACID
1001,Phenethylamine (PEA)
1001,2-(aminoethyl)benzene
1001,Phenethylamine (2-)
1001,"Phenethylamine, 99%"
1001,DL-Amphetamine sulfate
1001,diphenethylamine sulfate
1001,PubChem21080
1001,UNII-327C7L2BXQ
1001,(2-Aminoethyl)polystyrene
1001,(beta-Aminoethyl)benzol
1001,3-AMINOETHYLBENZENE
1001,"Phenethylamine, .beta."
1001,CHEMBL610
1001,Dextroamphetamine sulfate
1001,"Acetic acid, isopropyl-"
1001,1-Phenyl-2-amino-athan [German]
1001,phenethylamine perchlorate
1001,AC1L1AIE
1001,Phenethylammonium chloride
1001,"2-Phenethylamine, liquid"
1001,FEMA No. 3220
1001,AMPHETAMINE SULFATE
1001,"Benzeneethanamine, hydrochloride"
1001,C8H11N
1001,phenethylamine hydrobromide
1001,"Phenethylamine, >=99%"
1001,.beta.-Methylbutyric acid
1001,"Butyric acid, 3-methyl-"
1001,ACMC-1ATT1
1001,SCHEMBL968
1001,D-Amphetamine sulfate salt
1001,bmse000377
1001,"Butanoic acid, 3-methyl-"
1001,D0Q6PI
1001,HSDB 3526
1001,AC1Q54BB
1001,b-phenylaethylamin (german)
1001,DL-Amphetamine sulfate salt
1001,WLN: Z2R
1001,327C7L2BXQ
1001,phenethylamine conjugate acid
1001,D-AMPHETAMINE SULFATE
