CID,Syn
1993,GTPL7438
1993,DTXSID2046967
1993,BDBM48918
1993,2-acetyloxypropyl-trimethylazanium
1993,BRN 1769932
1993,CID1993
1993,03V657ZD3V
1993,2-acetyloxypropyl(trimethyl)azanium
1993,55-92-5
1993,C8-H18-N-O2
1993,AR-1C8426
1993,PDSP1_000136
1993,PDSP2_000135
1993,[2-(acetyloxy)propyl]trimethylazanium
1993,"2-(acetyloxy)-n,n,n-trimethylpropan-1-aminium"
1993,CCG-204121
1993,DB06709
1993,MCULE-6246299571
1993,NCGC00015045-03
1993,NCGC00015045-04
1993,NCGC00015045-06
1993,NCGC00015045-13
1993,NCGC00089798-02
1993,"1-Propanaminium, 2-(acetyloxy)-N,N,N-trimethyl-"
1993,LS-18497
1993,SMR000059224
1993,2-acetoxypropyl(trimethyl)ammonium;chloride
1993,SBI-0050014.P003
1993,"2-acetoxy-N,N,N-trimethylpropan-1-aminium"
1993,2-acetyloxypropyl(trimethyl)azanium;chloride
1993,"2-acetyloxy-N,N,N-trimethylpropan-1-aminium"
1993,2-acetyloxypropyl(trimethyl)ammonium;chloride
1993,NS00015330
1993,C07471
1993,16635-EP2277848A1
1993,16635-EP2280006A1
1993,16635-EP2281563A1
1993,16635-EP2281813A1
1993,16635-EP2316459A1
1993,Q413188
1993,MCH
1993,"AMMONIUM, (2-HYDROXYPROPYL)TRIMETHYL-, ACETATE (ESTER)"
1993,634-35-5
1994,Ac-Cys(farnesyl)-OH
1994,AFC cpd
1994,ACMC-20mvpp
1994,AC1L1COT
1994,CID1994
1994,MFCD00871540
1994,N-ACETYL-S-FARNESYL-L-CYSTEINE
1994,SY263790
1994,"N-Acetyl-S-trans,trans-farnesyl-L-cysteine"
1994,FT-0679807
1994,135304-07-3
1994,AFC
1994,"(2R)-2-acetamido-3-[(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trienyl]sulfanylpropanoic acid"
1994,"2-acetamido-3-(3,7,11-trimethyldodeca-2,6,10-trienylsulfanyl)propanoic acid"
1994,"L-Cysteine,N-acetyl-S-[(2E,6E)-3,7,11-trimethyl-2,6,10-dodecatrien-1-yl]-"
1995,N-Acetyl-DL-leucine
1995,Acetylleucine
1995,Ac-DL-Leu-OH
1995,N-Acetylleucine
1995,Tanganil
1995,N-Acetyl-L-leucine
1995,99-15-0
1995,acetyl-L-leucine
1995,N-Acetyl-D-leucine
1995,Acetileucina
1995,Acetylleucinum
1995,Acetyl-DL-leucine
1995,2-acetamido-4-methylpentanoic acid
1995,Pentalamide
1995,"N-Acetyl-D,L-leucine"
1995,"L-Leucine, N-acetyl-"
1995,N-acetyl-leucine
1995,DL-Leucine
1995,Ac-Leu-OH
1995,Acetyl DL-leucine
1995,Acetylleucine [INN]
1995,"(R,S)-N-Acetylleucin"
1995,N-Acetylleucine #
1995,Tanganil (TN)
1995,"Acetylleucine, dl-"
1995,Ac-D-Leu-OH
1995,"Leucine, DL-"
1995,Acetileucina [Spanish]
1995,Acetylleucinum [Latin]
1995,N-Acetyl-DL-valine
1995,Acetylleucine (INN)
1995,"DL-Leucine, N-acetyl-"
1995,N-Acetyl-D-leucine??
1995,ACMC-1BVYF
1995,AC1L1COW
1995,AC1Q5KYG
1995,C8H15NO3
1995,"LEUCINE, L-"
1995,ACMC-209a0d
1995,ACMC-209f1j
1995,N-Acetyl-2-isobutylglycine
1995,UNII-K76S41V71X
1995,AC1Q1P6M
1995,"Leucine, N-acetyl-, DL-"
1995,N-acetyl-D-leucine sigma gr
1995,Oprea1_806534
1995,MLS002207045
1995,SCHEMBL282371
1995,WXNXCEHXYPACJF-UHFFFAOYSA-N
1995,1188-21-2
1995,Acetylleucine (isomer of 164)
1995,CHEMBL1875805
1995,N-ACTL-DL-LEUCINE 25GM
1995,2-(acetylamino)-4-methylpentanoic acid
1995,CTK3J1772
1995,EINECS 202-734-9
1995,CID1995
1995,DTXSID40859594
1995,(S)-2-Acetamido-4-methylpentanoic acid
1995,CHEBI:166830
1995,MFCD00026498
1995,HMS1607L21
1995,K76S41V71X
1995,NSC-122020
1995,C8-H15-N-O3
1995,HY-B1442
1995,KS-000011PK
1995,RP 7452
1995,19764-30-8
1995,6-Methyl-17alpha-hydroxypregnenolone
1995,ANW-40981
1995,AR-1K5756
1995,BBL012196
1995,MFCD00065131
1995,MFCD00066065
1995,MFCD00066069
1995,NSC122020
1995,NSC203436
1995,NSC206311
1995,NSC206316
1995,STK803086
1995,(2S)-2-acetamido-4-methylpentanoic acid
1995,AKOS000132161
1995,AKOS016039425
1995,"N-Acetylleucine, 98% - 25G 25g"
1995,CS-4647
1995,DB13226
1995,FD20065
1995,MCULE-7375828849
1995,NSC 122020
1995,NSC 758152
1995,NSC-203436
1995,NSC-206311
1995,NSC-206316
1995,NSC-758152
1995,TRA0088282
1995,VA50041
1995,VZ33049
1995,TRA-0199200
1995,AC-24095
1995,AK-47478
1995,AK-49120
1995,AK-50289
1995,AS-14331
1995,K778
1995,SC-18037
1995,SMR001306703
1995,SY008073
1995,SY013106
1995,SY062212
1995,AB0014373
1995,AB1007090
1995,DB-041428
1995,DB-044961
1995,DB-057761
1995,TC-129726
1995,4CH-014088
1995,A0097
1995,AM20120403
1995,EU-0067605
1995,FT-0602607
1995,FT-0624387
1995,FT-0629837
1995,ST24027691
1995,ST50170923
1995,D07350
1995,M-2749
1995,M03064
1995,"N-[(3,5-dimethoxyphenyl)methyl]propan-2-amine"
1995,SR-01000391875
1995,I04-0060
1995,I04-0479
1995,I04-0480
1995,Q-100915
1995,Q2823840
1995,SR-01000391875-1
1995,SR-01000391875-2
1995,SR-01000391875-3
1995,Acetyl-DL-leucine; Acetylleucine; N-Acetyl-DL-leucine
1995,F0777-0821
1995,N-Acetyl-DL-leucine =99.0% (by titrimetric analysis)
1995,3067-19-4
1995,3612-98-4
1996,acetylcarnitine
1996,Spectrum_001493
1996,AC1L1COZ
1996,Spectrum2_000926
1996,Spectrum3_001764
1996,Spectrum4_000330
1996,Spectrum5_001208
1996,SPBio_000832
1996,BSPBio_003227
1996,KBioGR_000679
1996,KBioSS_001973
1996,DivK1c_000664
1996,CHEMBL1620807
1996,BCBcMAP01_000171
1996,KBio1_000664
1996,KBio2_001973
1996,KBio2_004541
1996,KBio2_007109
1996,KBio3_002727
1996,CID1996
1996,NINDS_000664
1996,IDI1_000664
1996,NCGC00178197-01
1996,(1-acetyloxy-3-hydroxy-3-oxopropyl)-trimethylazanium
1997,acetyldigitoxin
1997,Digitoxin monoacetate
1997,AC1L1CP2
1997,CID1997
1997,AN-5565
1997,NCGC00521080-01
1997,1111-39-3
1997,"[(2R,3R,4S,6S)-3-hydroxy-6-[(2R,3S,4S,6S)-4-hydroxy-6-[(2R,3S,4S,6R)-4-hydroxy-6-[[(3S,5R,8R,9S,10S,13R,14S,17R)-14-hydroxy-10,13-dimethyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-2-methyloxan-3-yl]oxy-2-methyloxan-3-yl]oxy-2-methyloxan-4-yl] acetate"
1997,"[3-hydroxy-6-[4-hydroxy-6-[4-hydroxy-6-[[14-hydroxy-10,13-dimethyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-2-methyl-tetrahydropyran-3-yl]oxy-2-methyl-tetrahydropyran-3-yl]oxy-2-methyl-tetr"
1997,"[3-hydroxy-6-[4-hydroxy-6-[4-hydroxy-6-[[14-hydroxy-10,13-dimethyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-2-methyloxan-3-yl]oxy-2-methyloxan-3-yl]oxy-2-methyloxan-4-yl] acetate"
1997,25395-32-8
1998,AC1L1CP5
1998,CID1998
1998,CID 1998
1998,"[6-[5-acetyloxy-6-[[4,10-diacetyloxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] 3-methylbutanoate"
1999,acetylpheneturide
1999,Crampol
1999,Crampole
1999,Crampol (TN)
1999,Acetylpheneturide [JAN]
1999,Acetylpheneturide (JAN)
1999,1-Acetyl-3-phenylethylacetylurea
1999,AC1Q5KTJ
1999,(+/-)-Acetylpheneturide
1999,1-Acetyl-3-(2-phenylbutyryl)urea
1999,AC1L1CP8
1999,DSSTox_CID_28715
1999,DSSTox_RID_82984
1999,DSSTox_GSID_48789
1999,SCHEMBL79701
1999,UNII-G083008IJ0
1999,CHEMBL93018
1999,EINECS 236-493-6
1999,"Urea, 1-acetyl-3-(2-phenylbutyryl)-"
1999,C13H16N2O3
1999,DTXSID8048789
1999,CHEBI:31166
1999,CTK4B8940
1999,BRN 1987746
1999,CID1999
1999,GBPZSCQLDXUGNO-UHFFFAOYSA-N
1999,N-alpha-Ethylphenylacetyl-N'-acetyl urea
1999,N-(acetylcarbamoyl)-2-phenylbutanamide
1999,P-398
1999,1-Acetyl-3-(phenylethylacetyl)urea
1999,Tox21_113266
1999,AR-1C1315
1999,NCGC00182986-01
1999,13402-08-9
1999,C13-H16-N2-O3
1999,G083008IJ0
1999,N-[(ACETYLAMINO)CARBONYL]-2-PHENYLBUTANAMIDE
1999,N-Acetyl-N'-(2-phenylbutanoyl)urea #
1999,N-((Acetylamino)carbonyl)-2-phenylbutanamide
1999,N-.alpha.-Ethylphenylacetyl-N'-acetylurea
1999,CAS-13402-08-9
1999,LS-158754
1999,N-((Acetylamino)carbonyl)-alpha-ethylbenzeneacetamide
1999,NS00010539
1999,D01409
1999,P-3981
1999,"Benzeneacetamide, N-[(acetylamino)carbonyl]-.alpha.-ethyl-"
1999,"Benzeneacetamide,N-[(acetylamino)carbonyl]-a-ethyl-"
1999,N-[(Acetylamino)carbonyl]-alpha-ethylbenzeneacetamide
1999,Q27278420
1999,N-((Acetylamino)carbonyl)-.alpha.-ethylbenzeneacetamide
1999,13492-24-5
2000,N-Acetyl-DL-phenylalanine
2000,Afalanine
2000,N-Acetylphenylalanine
2000,Ac-DL-Phe-OH
2000,N-Acetyl-L-phenylalanine
2000,Afalanina
2000,Afalaninum
2000,2901-75-9
2000,N-Acetyl-D-phenylalanine
2000,acetylphenylalanine
2000,2-acetamido-3-phenylpropanoic acid
2000,Afalanine [INN]
2000,"N-Acetyl-D,L-phenylalanine"
2000,Ac-DL-beta-Phe-OH
2000,Acetyl-L-phenylalanine
2000,Afalaninum [INN-Latin]
2000,"Alanine, DL-"
2000,DL-N-Acetyl-3-phenylalanine
2000,Afalanina [INN-Spanish]
2000,Ac-Phe-OH
2000,"DL-Phenylalanine, N-acetyl-"
2000,DL-alpha-Methylleucine
2000,"L-Phenylalanine, N-acetyl-"
2000,UNII-FFW2NGO18S
2000,N-Acetyl-3-phenyl-DL-alanine
2000,Acetyl DL-phenylalanine
2000,L-N-Acetylphenylalanine
2000,Spectrum_000412
2000,N-Acetylphenylalanine #
2000,AC1L1CPB
2000,AC1Q1KGA
2000,AC1Q5SDW
2000,Maybridge1_002347
2000,Spectrum2_001352
2000,Spectrum4_000532
2000,"ALANINE, L-"
2000,ACMC-1CB0E
2000,FFW2NGO18S
2000,ACMC-2097wn
2000,ACMC-209f6l
2000,"N-acetylphenylalanine, dl-"
2000,C11H13NO3
2000,DL-2-Acetamido-3-phenylpropionic acid
2000,DSSTox_CID_25697
2000,DSSTox_RID_81069
2000,DSSTox_GSID_45697
2000,Oprea1_322011
2000,Oprea1_841002
2000,KBioGR_001163
2000,KBioSS_000892
2000,CHEBI:21626
2000,KSC494Q4H
2000,MLS000060711
2000,ACETYL-DL-PHENYLALANINE
2000,DivK1c_000395
2000,DivK1c_001099
2000,SCHEMBL158612
2000,2-(acetylamino)-3-phenylpropanoic acid
2000,"Alanine, N-acetyl-3-phenyl-, DL-"
2000,EINECS 220-793-9
2000,SPBio_001563
2000,CBQJSKKFNMDLON-UHFFFAOYSA-N
2000,NSC 43242
2000,ARONIS000346
2000,CHEMBL134570
2000,DTXSID3045697
2000,CTK3J4843
2000,HMS501D17
2000,HMS548C15
2000,KBio1_000395
2000,KBio2_000892
2000,KBio2_003460
2000,KBio2_006028
2000,10172-89-1
2000,CID2000
2000,2-Acetamido-3-phenylpropanoicacid
2000,NINDS_000395
2000,NSC-43242
2000,2018-61-3
2000,HMS2267C06
2000,HMS3886K19
2000,"Alanine, N-acetyl-3-phenyl-, L-"
2000,HY-B1086
2000,KS-00003U2A
2000,NSC43242
2000,NSC45699
2000,2-acetamido-3-phenyl-propanoic acid
2000,Tox21_110975
2000,(R)-2-acetamido-3-phenylpropanoic acid
2000,(S)-2-Acetamido-3-phenylpropanoic acid
2000,2-Benzyl-4-oxo-3-azapentanoic acid
2000,ANW-26525
2000,AR-1K5808
2000,C11-H13-N-O3
2000,CCG-39290
2000,MFCD00002664
2000,MFCD00063157
2000,MFCD00063158
2000,N-acetyl-D-phenylalanine sigma grade
2000,N-acetyl-dl-phenylalanine crystalline
2000,NCGC00042134-02
2000,NSC-45699
2000,NSC523830
2000,s5303
2000,STK068257
2000,(2R)-2-acetamido-3-phenylpropanoic acid
2000,(2S)-2-acetamido-3-phenylpropanoic acid
2000,"DL-Phenylalanine, N-acetyl- (9CI)"
2000,2901-61-3
2000,AKOS000133154
2000,AKOS016352117
2000,Tox21_110975_1
2000,AB02529
2000,CS-4653
2000,MCULE-4519106346
2000,NSC-523830
2000,RP26310
2000,TRA0036784
2000,VZ33053
2000,VZ35586
2000,CDS1_000059
2000,IDI1_000395
2000,KS-0000101L
2000,NCGC00042134-04
2000,NCGC00042134-05
2000,NCGC00168351-01
2000,AC-24140
2000,AK-45817
2000,AS-12252
2000,SC-09767
2000,SMR000066397
2000,ST039649
2000,SY018098
2000,SY040647
2000,CAS-2901-75-9
2000,AB0011595
2000,DB-045127
2000,DB-047503
2000,LS-185529
2000,RT-002213
2000,TR-049564
2000,A2864
2000,"Alanine, N-acetyl-3-phenyl-, DL- (8CI)"
2000,EU-0046868
2000,FT-0629839
2000,FT-0634542
2000,FT-0651680
2000,FT-0658752
2000,ST24021924
2000,2-ACETYLAMINO-3-PHENYL-PROPIONIC ACID
2000,"(6-Bromoimidazo[1,2-a]pyridin-2-yl)methanol"
2000,D88538
2000,M-2145
2000,A819719
2000,A819720
2000,SR-01000602417
2000,I01-3382
2000,S01-0491
2000,SR-01000602417-3
2000,W-107013
2000,BRD-A66443329-001-05-3
2000,NCGC00042134-05_C11H13NO3_N-Acetylphenylalanine
2000,Q27109408
2000,7782-51-6
2000,36524-75-1
2001,AC1L1CPE
2001,CID2001
2001,CID 2001
2001,"[6-[5-(5-acetyloxy-4-hydroxy-4,6-dimethyloxan-2-yl)oxy-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-10-[5-(dimethylamino)-6-methyloxan-2-yl]oxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-4-yl] acetate"
2002,N-Acetyl-DL-tryptophan
2002,Ac-DL-Trp-OH
2002,N-Acetyltryptophan
2002,acetyltryptophan
2002,87-32-1
2002,N-Acetyl-L-tryptophan
2002,DL-Acetyltryptophan
2002,N-Acetyl-D-tryptophan
2002,Ac-Trp-OH
2002,"Tryptophan, N-acetyl-"
2002,N-Acetyl-Trp-OH
2002,DL-N-Acetyltryptophan
2002,Ac-D-Trp-OH
2002,Acetyl tryptophan
2002,Acetyl-L-tryptophan
2002,Acetyl-L-trp
2002,AC-Try
2002,N-Acetyl-DL-tryptophane
2002,"Tryptophan, L-"
2002,n-acetyltryptophane
2002,"L-Tryptophan, N-acetyl-"
2002,N-acetyl tryptophan
2002,"DL-Tryptophan, N-acetyl-"
2002,Acetyl-dl-tryptophan
2002,N-a-AcetylTryptophan
2002,N-Acetyltryptophan #
2002,PubChem10964
2002,2-acetamido-3-(1H-indol-3-yl)propanoic acid
2002,ACMC-209ahs
2002,ACMC-209qjj
2002,(S)-3-Ethylmorpholine
2002,(S)-N-Acetyltryptophan
2002,N-Acetyl DL-Tryptophan
2002,N-Acetyl-DL-Tryptophen
2002,Na-acetyl-DL-tryptophan
2002,"TRYPTOPHAN, DL-"
2002,L-ACETYLTRYPTOPHAN
2002,Nalpha-acetyl-DL-tryptophan
2002,AC1L1CPI
2002,AC1Q1KGF
2002,AC1Q5SDY
2002,"N-acetyl-D,L-tryptophan"
2002,N-a-Acetyl-DL-Tryptophan
2002,N-alpha-Acetyl-DL-Tryptophan
2002,ACMC-2097af
2002,"Tryptophan, N-acetyl-, DL-"
2002,DL-ACETYL TRYPTOPHAN
2002,N-acetyltryptophanate sodium
2002,UNII-4460NBV53F
2002,Cambridge id 5117020
2002,N-|A-Acetyl-DL-Tryptophan
2002,NCIOpen2_005595
2002,1218-34-4
2002,Oprea1_817403
2002,SCHEMBL57140
2002,CBDivE_014228
2002,CHEBI:70976
2002,KSC543I7D
2002,MLS000686793
2002,NSC49124
2002,DZTHIGRZJZPRDV-UHFFFAOYSA-N
2002,MFCD00005644
2002,NSC 49124
2002,C13H14N2O3
2002,CHEMBL1905494
2002,"TRYPTOPHAN, N-ACETYL-, L-"
2002,ACon1_001308
2002,BDBM91686
2002,CTK4E3471
2002,DZTHIGRZJZPRDV-UHFFFAOYSA-
2002,EINECS 201-739-3
2002,KS-00000WBR
2002,CID2002
2002,DTXSID40861672
2002,4460NBV53F
2002,HMS2271L03
2002,HMS3372O11
2002,ACT05774
2002,NSC90726
2002,EINECS 214-935-9
2002,ANW-38669
2002,AR-1K5841
2002,BBL000688
2002,CA0160
2002,CCG-41706
2002,KM2503
2002,MFCD00065976
2002,NSC 90726
2002,NSC-49124
2002,NSC-90726
2002,SBB028576
2002,STK367673
2002,AKOS000120599
2002,AKOS016040255
2002,C13-H14-N2-O3
2002,"2-(1,1,2,2-tetrafluoroethoxy)phenol"
2002,ACN-033632
2002,AM82276
2002,CS-W012698
2002,HY-W011982
2002,MCULE-3853945067
2002,RTC-066664
2002,TRA0026898
2002,TRA0085606
2002,VA50039
2002,TRA-0205989
2002,"d,l-alpha-Acetylamino-3-indolepropionic acid"
2002,AC-19242
2002,AC-27041
2002,AK-44501
2002,AK-81067
2002,AN-24117
2002,AN-48910
2002,NCI60_004180
2002,SC-09902
2002,SC-09903
2002,SMR000339886
2002,ST011968
2002,SY036184
2002,SY036799
2002,VS-00668
2002,2-AMINO-2-(4-FLUOROPHENYL)ETHANOL
2002,AB1001983
2002,DB-041633
2002,DB-045994
2002,DB-056991
2002,LS-158103
2002,ST2416293
2002,TC-066664
2002,2-(acetylamino)-3-indol-3-ylpropanoic acid
2002,A0120
2002,dl-.alpha.-Acetamidoindole-3-propionic acid
2002,FT-0629814
2002,FT-0633493
2002,FT-0634178
2002,NS00014999
2002,2-(acetylamino)-3-(1H-indol-3-yl)propanoic acid
2002,2280-01-5
2002,DL-.alpha.-Acetylamino-3-indolepropionic acid
2002,"N-Acetyltryptophan, 98.5% - 100G 100g"
2002,(2S)-2-acetamido-3-(1H-indol-3-yl)propanoic acid
2002,2-acetamido-3-(1H-indol-3-yl)-propionic acid
2002,A-1810
2002,A13889
2002,"d,l-.alpha.-Acetylamino-3-indolepropionic acid"
2002,AB00637124-07
2002,005A644
2002,2-Acetylamino-3-(1H-indol-3-yl)-propionic acid
2002,A804795
2002,SR-01000597217
2002,I04-0003
2002,J-300264
2002,N-Acetyl-DL-Tryptophan 99% for biochemistry 25gm
2002,SR-01000597217-1
2002,SR-01000597217-2
2002,BRD-A18626878-001-01-6
2002,Q27139225
2002,Z85881713
2002,3AD26BD1-C587-4301-9682-DA13678CE54F
2002,(RS)-N-Acetyltryptophan; Acetyl-DL-tryptophan; DL-Acetyltryptophan
2002,NCGC00180645-03!2-acetamido-3-(1H-indol-3-yl)propanoic acid
2002,36871-48-4
2002,"InChI=1/C13H14N2O3/c1-8(16)15-12(13(17)18)6-9-7-14-11-5-3-2-4-10(9)11/h2-5,7,12,14H,6H2,1H3,(H,15,16)(H,17,18)"
2002,"N-Acetyl-DL-tryptophan, PharmaGrade, Manufactured under appropriate GMP controls for pharma or biopharmaceutical production."
2002,"N-Acetyl-DL-tryptophan, PharmaGrade, Manufactured under appropriate GMP controls for pharma or biopharmaceutical production., EP"
2003,acetyltryptophanamide
2003,Ac-Trp-NH
2003,NATA
2003,AC1L1CPL
2003,AC1Q5IWI
2003,Cambridge id 6888325
2003,Oprea1_140599
2003,SCHEMBL3202823
2003,HNGIZKAMDMBRKJ-UHFFFAOYSA-
2003,CID2003
2003,HNGIZKAMDMBRKJ-UHFFFAOYSA-N
2003,AR-1H6489
2003,N(.alpha.)-Acetyl-dl-tryptophanamine
2003,AKOS003234764
2003,MCULE-1440688328
2003,2-acetamido-3-(1H-indol-3-yl)propanamide
2003,AK-81092
2003,DB-046258
2003,FT-0634236
2003,(S)-2-Acetamido-3-(1H-indol-3-yl)propanamide
2003,(.+/-.)-2-Acetamido-3-(3-indolyl)propionamide
2003,2-(Acetylamino)-3-(1H-indol-3-yl)propanamide #
2003,SR-01000245792
2003,2382-79-8
2003,SR-01000245792-1
2003,10346-41-5
2003,24343-32-6
2003,"InChI=1/C13H15N3O2/c1-8(17)16-12(13(14)18)6-9-7-15-11-5-3-2-4-10(9)11/h2-5,7,12,15H,6H2,1H3,(H2,14,18)(H,16,17)"
2004,Ac-Tyr-OEt
2004,ethyl N-acetyltyrosinate
2004,Ethyl acetyltyrosine
2004,Ethyl acetyltyrosinate
2004,L-ATEE
2004,acetyltyrosine ethyl ester
2004,ATEE
2004,ACETYL TYROSINE ETHYL ESTER
2004,Spectrum_000396
2004,"L-Tyrosine, ethyl ester"
2004,AC1L1CPO
2004,Ethyl N-acetyl-L-tyrosinate
2004,N-Acetyltyrosine ethyl ester
2004,Spectrum2_001345
2004,Spectrum3_001394
2004,Spectrum4_000107
2004,Spectrum5_001342
2004,Acetyl-L-tyrosine ethyl ester
2004,N-acetyl-l-tyr ethyl ester
2004,"Tyrosine, ethyl ester, L-"
2004,N-Acetyl-L-tyrosyl ethyl ester
2004,NCIOpen2_003135
2004,BSPBio_003008
2004,CBDivE_014491
2004,KBioGR_000434
2004,KBioSS_000876
2004,DivK1c_000250
2004,SCHEMBL468858
2004,SPECTRUM1500695
2004,SPBio_001529
2004,ARONIS001784
2004,CHEMBL1354672
2004,C13H17NO4
2004,CTK9A5467
2004,ERK5-6A04
2004,HMS500M12
2004,KBio1_000250
2004,KBio2_000876
2004,KBio2_003444
2004,KBio2_006012
2004,KBio3_002228
2004,N-ACETYL-L-TYROSINE ETHYL ESTER
2004,SKAWDTAMLOJQNK-UHFFFAOYSA-
2004,CID2004
2004,"L-Tyrosine, N-acetyl-, ethyl ester"
2004,CHEBI:110178
2004,NINDS_000250
2004,SKAWDTAMLOJQNK-UHFFFAOYSA-N
2004,HMS1921E08
2004,AC1Q3239
2004,AC1Q6405
2004,NSC64725
2004,NSC87506
2004,"ACETYL-L-TYROSINE,ETHYL ESTER"
2004,AR-1I9914
2004,CCG-39283
2004,NSC 64725
2004,NSC 87506
2004,NSC-64725
2004,NSC-87506
2004,STK048746
2004,ethyl 2-acetamido-3-(4-hydroxyphenyl)propanoate
2004,AKOS000491736
2004,AKOS016352351
2004,MCULE-6893452025
2004,IDI1_000250
2004,KS-00003V63
2004,"Tyrosine, N-acetyl-, ethyl ester, L-"
2004,NCGC00094836-01
2004,NCGC00094836-02
2004,NCGC00094836-03
2004,FT-0629842
2004,ST45038599
2004,840-97-1
2004,Ethyl (2S)-2-(acetylamino)-3-(4-hydroxyphenyl)propanoate
2004,BRD-A55063801-001-02-6
2004,Ethyl 2-(acetylamino)-3-(4-hydroxyphenyl)propanoate
2004,Q27189558
2004,Z57205547
2004,2-acetamido-3-(4-hydroxyphenyl)propanoic acid ethyl ester
2004,2-(Acetylamino)-3-(4-hydroxyphenyl)propanoic acid ethyl ester
2004,30697-69-9
2004,36546-50-6
2004,89899-80-9
2004,"InChI=1/C13H17NO4/c1-3-18-13(17)12(14-9(2)15)8-10-4-6-11(16)7-5-10/h4-7,12,16H,3,8H2,1-2H3,(H,14,15)"
2005,6-Acetamidohexanoic acid
2005,acexamic acid
2005,Plastenan
2005,Acide acexamique
2005,6-Acetamidocaproic acid
2005,Acemin
2005,Acetaminocaproic acid
2005,zinc acexamate
2005,6-(Acetylamino)hexanoic acid
2005,Acido acexamico
2005,AEAH (base)
2005,sodium acexamate
2005,57-08-9
2005,Acidum acexamicum
2005,Calcium acexamate
2005,Celuton
2005,Copinal
2005,acexamic-acid
2005,"Hexanoic acid, 6-(acetylamino)-"
2005,6-Acetamidohexansaeure
2005,6-Acetylaminohexansaeure
2005,epsilon-Acetamidocaproic acid
2005,6-Acetymidohexanoic acid
2005,6-Acetamidohexanoicacid
2005,AACA
2005,UNII-7IC4BO7D3R
2005,6-Acetylaminocaproic acid
2005,Acexamic acid (INN)
2005,e-acetamidocaproic acid
2005,N-Acetyl-6-aminohexanoic acid
2005,6-Acetamino hexanoic acid
2005,C8H15NO3
2005,CY 153
2005,Spectrum_001280
2005,6-Acetaminocaproic acid
2005,Acexamic acid [INN:DCF]
2005,|A-Acetamidocaproic Acid
2005,AC1L1CPR
2005,Spectrum2_000853
2005,Spectrum3_000949
2005,Spectrum4_001062
2005,Spectrum5_001172
2005,.epsilon.-Acetamidocaproic acid
2005,6-acetamido hexanoic acid
2005,7IC4BO7D3R
2005,Acide acexamique [INN-French]
2005,Acido acexamico [INN-Spanish]
2005,Acidum acexamicum [INN-Latin]
2005,6-Acetylaminohexanoic acid
2005,ACMC-1AOM0
2005,N-Acetyl-.epsilon.-aminocaproic acid
2005,NSC 12945
2005,Acexamic acid [DCF:INN]
2005,AC1Q1L6J
2005,AC1Q5P9U
2005,WLN: QV5MV1
2005,Calcium 6-acetamidohexanoate
2005,CY168E
2005,DSSTox_CID_25879
2005,DSSTox_RID_81195
2005,UNII-3DHV2K82D1
2005,Acexamic acid [INN:BAN:DCF]
2005,DSSTox_GSID_45879
2005,SCHEMBL24435
2005,KBioGR_001384
2005,KBioSS_001760
2005,KSC223G9L
2005,MLS002207271
2005,DivK1c_000473
2005,epsilon-acetylaminocaproic acid
2005,N-acetylamino-6-hexanoic acid
2005,SPECTRUM1503045
2005,EINECS 200-310-8
2005,"HEXANOIC ACID, 6-ACETAMIDO-"
2005,SPBio_000865
2005,WDSCBUNMANHPFH-UHFFFAOYSA-N
2005,C8H15NO3.1/2Ca
2005,"6-Acetamidohexanoic acid, 99%"
2005,CHEMBL2105922
2005,DTXSID1045879
2005,CTK1C3395
2005,epsilon-N-acetylaminocaproic acid
2005,ERK5-6A14
2005,HMS501H15
2005,KBio1_000473
2005,KBio2_001760
2005,KBio2_004328
2005,KBio2_006896
2005,KBio3_002018
2005,KS-00000XFE
2005,CID2005
2005,NAS-501
2005,CHEBI:134808
2005,MFCD00004424
2005,NINDS_000473
2005,Acexamic Acid;6-Acetamidocaproic acid
2005,HMS1922A17
2005,Pharmakon1600-01503045
2005,6-ACETAMIDOCAPROIC ACID 5GM
2005,C8-H15-N-O3
2005,HY-B1259
2005,NSC12945
2005,ZINC1683177
2005,EINECS 253-010-4
2005,Tox21_111377
2005,AR-1H6307
2005,C8-H15-N-O3.1/2Ca
2005,CCG-40313
2005,NCGC00094990-01
2005,NSC-12945
2005,NSC758219
2005,s4534
2005,SBB065849
2005,6-ACETAMIDOCAPROIC ACID 25GM
2005,"Hexanoic acid, 6-acetamido- (8CI)"
2005,AKOS000263977
